Unique ID,Indicator ID,Name,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Pollution_Level
173624,365,Fine particles (PM 2.5),mcg/m3,UHF34,409,Southeast Queens,Summer 2009,2009-06-01,9,Good
547570,365,Fine particles (PM 2.5),mcg/m3,UHF34,409,Southeast Queens,Annual Average 2017,2017-01-01,6,Good
742364,365,Fine particles (PM 2.5),mcg/m3,UHF34,409,Southeast Queens,Summer 2021,2021-06-01,7,Good
823365,365,Fine particles (PM 2.5),mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2021-22,2021-12-01,6,Good
173765,365,Fine particles (PM 2.5),mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2013,2013-06-01,9,Good
173731,365,Fine particles (PM 2.5),mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2012,2012-06-01,9,Good
334152,365,Fine particles (PM 2.5),mcg/m3,UHF34,408,Jamaica,Winter 2014-15,2014-12-01,8,Good
742362,365,Fine particles (PM 2.5),mcg/m3,UHF34,408,Jamaica,Annual Average 2021,2021-01-01,6,Good
742389,365,Fine particles (PM 2.5),mcg/m3,UHF34,105106107,South Bronx,Annual Average 2021,2021-01-01,6,Good
173181,365,Fine particles (PM 2.5),mcg/m3,UHF34,408,Jamaica,Winter 2010-11,2010-12-01,11,Good
173632,365,Fine particles (PM 2.5),mcg/m3,UHF34,105106107,South Bronx,Summer 2009,2009-06-01,11,Good
173190,365,Fine particles (PM 2.5),mcg/m3,UHF34,105106107,South Bronx,Winter 2010-11,2010-12-01,14,Good
174278,365,Fine particles (PM 2.5),mcg/m3,UHF34,105106107,South Bronx,Annual Average 2013,2012-12-01,9,Good
334179,365,Fine particles (PM 2.5),mcg/m3,UHF34,105106107,South Bronx,Winter 2014-15,2014-12-01,10,Good
547594,365,Fine particles (PM 2.5),mcg/m3,UHF34,105106107,South Bronx,Annual Average 2017,2017-01-01,8,Good
823356,365,Fine particles (PM 2.5),mcg/m3,UHF34,105106107,South Bronx,Winter 2021-22,2021-12-01,7,Good
742388,365,Fine particles (PM 2.5),mcg/m3,UHF34,105106107,South Bronx,Summer 2021,2021-06-01,8,Good
173734,365,Fine particles (PM 2.5),mcg/m3,UHF34,105106107,South Bronx,Summer 2012,2012-06-01,11,Good
173768,365,Fine particles (PM 2.5),mcg/m3,UHF34,105106107,South Bronx,Summer 2013,2013-06-01,10,Good
410962,365,Fine particles (PM 2.5),mcg/m3,UHF34,105106107,South Bronx,Annual Average 2016,2015-12-31,8,Good
605888,365,Fine particles (PM 2.5),mcg/m3,UHF34,105106107,South Bronx,Annual Average 2018,2018-01-01,7,Good
823426,365,Fine particles (PM 2.5),mcg/m3,UHF34,206,Borough Park,Annual Average 2022,2022-01-01,5,Good
605863,365,Fine particles (PM 2.5),mcg/m3,UHF34,408,Jamaica,Winter 2017-18,2017-12-01,7,Good
823354,365,Fine particles (PM 2.5),mcg/m3,UHF34,105106107,South Bronx,Annual Average 2022,2022-01-01,6,Good
173122,365,Fine particles (PM 2.5),mcg/m3,UHF34,105106107,South Bronx,Winter 2008-09,2008-12-01,14,Good
211891,365,Fine particles (PM 2.5),mcg/m3,UHF34,105106107,South Bronx,Winter 2013-14,2013-12-01,13,Good
605890,365,Fine particles (PM 2.5),mcg/m3,UHF34,105106107,South Bronx,Winter 2017-18,2017-12-01,8,Good
211882,365,Fine particles (PM 2.5),mcg/m3,UHF34,408,Jamaica,Winter 2013-14,2013-12-01,10,Good
649861,365,Fine particles (PM 2.5),mcg/m3,UHF34,408,Jamaica,Annual Average 2019,2019-01-01,6,Good
823381,365,Fine particles (PM 2.5),mcg/m3,UHF34,408,Jamaica,Annual Average 2022,2022-01-01,5,Good
173113,365,Fine particles (PM 2.5),mcg/m3,UHF34,408,Jamaica,Winter 2008-09,2008-12-01,12,Good
874391,365,Fine particles (PM 2.5),mcg/m3,UHF34,206,Borough Park,Winter 2022-23,2022-12-01,6,Good
874393,365,Fine particles (PM 2.5),mcg/m3,UHF34,206,Borough Park,Annual Average 2023,2023-01-01,6,Good
334112,365,Fine particles (PM 2.5),mcg/m3,UHF34,208,Canarsie - Flatlands,Summer 2015,2015-06-01,8,Good
173666,365,Fine particles (PM 2.5),mcg/m3,UHF34,105106107,South Bronx,Summer 2010,2010-06-01,12,Good
173700,365,Fine particles (PM 2.5),mcg/m3,UHF34,105106107,South Bronx,Summer 2011,2011-06-01,12,Good
410960,365,Fine particles (PM 2.5),mcg/m3,UHF34,105106107,South Bronx,Winter 2015-16,2015-12-01,8,Good
410961,365,Fine particles (PM 2.5),mcg/m3,UHF34,105106107,South Bronx,Summer 2016,2016-06-01,8,Good
823564,365,Fine particles (PM 2.5),mcg/m3,CD,413,Queens Village (CD13),Summer 2022,2022-06-01,6,Good
877085,375,Nitrogen dioxide (NO2),ppb,UHF34,105106107,South Bronx,Annual Average 2023,2023-01-01,17,Good
877087,375,Nitrogen dioxide (NO2),ppb,UHF34,105106107,South Bronx,Winter 2022-23,2022-12-01,21,Good
410953,365,Fine particles (PM 2.5),mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,Annual Average 2016,2015-12-31,6,Good
173760,365,Fine particles (PM 2.5),mcg/m3,UHF34,409,Southeast Queens,Summer 2013,2013-06-01,9,Good
173097,365,Fine particles (PM 2.5),mcg/m3,UHF34,205,Sunset Park,Winter 2008-09,2008-12-01,13,Good
605815,365,Fine particles (PM 2.5),mcg/m3,UHF34,205,Sunset Park,Winter 2017-18,2017-12-01,9,Good
649813,365,Fine particles (PM 2.5),mcg/m3,UHF34,205,Sunset Park,Annual Average 2019,2019-01-01,7,Good
605881,365,Fine particles (PM 2.5),mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2017-18,2017-12-01,7,Good
649879,365,Fine particles (PM 2.5),mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,Annual Average 2019,2019-01-01,6,Good
823363,365,Fine particles (PM 2.5),mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,Annual Average 2022,2022-01-01,5,Good
173119,365,Fine particles (PM 2.5),mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2008-09,2008-12-01,12,Good
211888,365,Fine particles (PM 2.5),mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2013-14,2013-12-01,10,Good
173114,365,Fine particles (PM 2.5),mcg/m3,UHF34,409,Southeast Queens,Winter 2008-09,2008-12-01,11,Good
211883,365,Fine particles (PM 2.5),mcg/m3,UHF34,409,Southeast Queens,Winter 2013-14,2013-12-01,10,Good
605866,365,Fine particles (PM 2.5),mcg/m3,UHF34,409,Southeast Queens,Winter 2017-18,2017-12-01,7,Good
649864,365,Fine particles (PM 2.5),mcg/m3,UHF34,409,Southeast Queens,Annual Average 2019,2019-01-01,6,Good
173233,365,Fine particles (PM 2.5),mcg/m3,UHF34,205,Sunset Park,Winter 2012-13,2012-12-01,10,Good
173726,365,Fine particles (PM 2.5),mcg/m3,UHF34,409,Southeast Queens,Summer 2012,2012-06-01,9,Good
410938,365,Fine particles (PM 2.5),mcg/m3,UHF34,409,Southeast Queens,Annual Average 2016,2015-12-31,6,Good
605864,365,Fine particles (PM 2.5),mcg/m3,UHF34,409,Southeast Queens,Annual Average 2018,2018-01-01,6,Good
605879,365,Fine particles (PM 2.5),mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,Annual Average 2018,2018-01-01,6,Good
742379,365,Fine particles (PM 2.5),mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2021,2021-06-01,7,Good
742363,365,Fine particles (PM 2.5),mcg/m3,UHF34,409,Southeast Queens,Winter 2020-21,2020-12-01,6,Good
173658,365,Fine particles (PM 2.5),mcg/m3,UHF34,409,Southeast Queens,Summer 2010,2010-06-01,10,Good
173692,365,Fine particles (PM 2.5),mcg/m3,UHF34,409,Southeast Queens,Summer 2011,2011-06-01,10,Good
410936,365,Fine particles (PM 2.5),mcg/m3,UHF34,409,Southeast Queens,Winter 2015-16,2015-12-01,6,Good
410937,365,Fine particles (PM 2.5),mcg/m3,UHF34,409,Southeast Queens,Summer 2016,2016-06-01,7,Good
650038,365,Fine particles (PM 2.5),mcg/m3,CD,407,Flushing and Whitestone (CD7),Annual Average 2019,2019-01-01,6,Good
168442,365,Fine particles (PM 2.5),mcg/m3,CD,407,Flushing and Whitestone (CD7),Winter 2008-09,2008-12-01,12,Good
213802,365,Fine particles (PM 2.5),mcg/m3,CD,407,Flushing and Whitestone (CD7),Winter 2013-14,2013-12-01,11,Good
177264,365,Fine particles (PM 2.5),mcg/m3,UHF42,504,South Beach - Tottenville,Winter 2010-11,2010-12-01,11,Good
178608,365,Fine particles (PM 2.5),mcg/m3,UHF42,504,South Beach - Tottenville,Annual Average 2013,2012-12-01,7,Good
178458,365,Fine particles (PM 2.5),mcg/m3,UHF42,211,Williamsburg - Bushwick,Annual Average 2010,2009-12-01,10,Good
178472,365,Fine particles (PM 2.5),mcg/m3,UHF42,404,Bayside - Little Neck,Annual Average 2010,2009-12-01,8,Good
172637,375,Nitrogen dioxide (NO2),ppb,UHF34,408,Jamaica,Annual Average 2010,2009-12-01,21,Good
172190,375,Nitrogen dioxide (NO2),ppb,UHF34,401,Long Island City - Astoria,Summer 2012,2012-06-01,18,Good
412627,375,Nitrogen dioxide (NO2),ppb,UHF34,408,Jamaica,Annual Average 2016,2015-12-31,17,Good
602900,375,Nitrogen dioxide (NO2),ppb,UHF34,408,Jamaica,Annual Average 2018,2018-01-01,17,Good
741092,375,Nitrogen dioxide (NO2),ppb,UHF34,408,Jamaica,Summer 2021,2021-06-01,10,Good
825883,375,Nitrogen dioxide (NO2),ppb,UHF34,408,Jamaica,Winter 2021-22,2021-12-01,19,Good
741047,375,Nitrogen dioxide (NO2),ppb,UHF34,206,Borough Park,Summer 2021,2021-06-01,11,Good
825928,375,Nitrogen dioxide (NO2),ppb,UHF34,206,Borough Park,Winter 2021-22,2021-12-01,21,Good
825922,375,Nitrogen dioxide (NO2),ppb,UHF34,208,Canarsie - Flatlands,Winter 2021-22,2021-12-01,19,Good
172238,375,Nitrogen dioxide (NO2),ppb,UHF34,105106107,South Bronx,Summer 2013,2013-06-01,18,Good
412654,375,Nitrogen dioxide (NO2),ppb,UHF34,105106107,South Bronx,Annual Average 2016,2015-12-31,20,Good
602927,375,Nitrogen dioxide (NO2),ppb,UHF34,105106107,South Bronx,Annual Average 2018,2018-01-01,20,Good
172204,375,Nitrogen dioxide (NO2),ppb,UHF34,105106107,South Bronx,Summer 2012,2012-06-01,18,Good
172195,375,Nitrogen dioxide (NO2),ppb,UHF34,408,Jamaica,Summer 2012,2012-06-01,16,Good
743660,386,Ozone (O3),ppb,UHF34,408,Jamaica,Summer 2021,2021-06-01,30,Good
741118,375,Nitrogen dioxide (NO2),ppb,UHF34,105106107,South Bronx,Winter 2020-21,2020-12-01,21,Good
172127,375,Nitrogen dioxide (NO2),ppb,UHF34,408,Jamaica,Summer 2010,2010-06-01,17,Good
172161,375,Nitrogen dioxide (NO2),ppb,UHF34,408,Jamaica,Summer 2011,2011-06-01,17,Good
412625,375,Nitrogen dioxide (NO2),ppb,UHF34,408,Jamaica,Winter 2015-16,2015-12-01,22,Good
412626,375,Nitrogen dioxide (NO2),ppb,UHF34,408,Jamaica,Summer 2016,2016-06-01,13,Good
741052,375,Nitrogen dioxide (NO2),ppb,UHF34,208,Canarsie - Flatlands,Winter 2020-21,2020-12-01,21,Good
412653,375,Nitrogen dioxide (NO2),ppb,UHF34,105106107,South Bronx,Summer 2016,2016-06-01,16,Good
412652,375,Nitrogen dioxide (NO2),ppb,UHF34,105106107,South Bronx,Winter 2015-16,2015-12-01,24,Good
172170,375,Nitrogen dioxide (NO2),ppb,UHF34,105106107,South Bronx,Summer 2011,2011-06-01,20,Good
877200,375,Nitrogen dioxide (NO2),ppb,CD,313,Coney Island (CD13),Summer 2023,2023-06-01,8,Good
643665,375,Nitrogen dioxide (NO2),ppb,CD,315,Sheepshead Bay (CD15),Winter 2018-19,2018-12-01,18,Good
826073,375,Nitrogen dioxide (NO2),ppb,CD,413,Queens Village (CD13),Summer 2022,2022-06-01,9,Good
167740,375,Nitrogen dioxide (NO2),ppb,CD,413,Queens Village (CD13),Annual Average 2012,2011-12-01,17,Good
166855,375,Nitrogen dioxide (NO2),ppb,CD,413,Queens Village (CD13),Summer 2012,2012-06-01,14,Good
166914,375,Nitrogen dioxide (NO2),ppb,CD,413,Queens Village (CD13),Summer 2013,2013-06-01,14,Good
412822,375,Nitrogen dioxide (NO2),ppb,CD,413,Queens Village (CD13),Annual Average 2016,2015-12-31,16,Good
741286,375,Nitrogen dioxide (NO2),ppb,CD,413,Queens Village (CD13),Winter 2020-21,2020-12-01,20,Good
412820,375,Nitrogen dioxide (NO2),ppb,CD,413,Queens Village (CD13),Winter 2015-16,2015-12-01,21,Good
412125,386,Ozone (O3),ppb,CD,413,Queens Village (CD13),Summer 2016,2016-06-01,34,Good
166737,375,Nitrogen dioxide (NO2),ppb,CD,413,Queens Village (CD13),Summer 2010,2010-06-01,16,Good
166796,375,Nitrogen dioxide (NO2),ppb,CD,413,Queens Village (CD13),Summer 2011,2011-06-01,15,Good
874453,365,Fine particles (PM 2.5),mcg/m3,UHF42,404,Bayside - Little Neck,Annual Average 2023,2023-01-01,6,Good
170371,365,Fine particles (PM 2.5),mcg/m3,CD,307,Sunset Park (CD7),Annual Average 2012,2011-12-01,9,Good
823205,365,Fine particles (PM 2.5),mcg/m3,CD,107,Upper West Side (CD7),Summer 2022,2022-06-01,7,Good
823567,365,Fine particles (PM 2.5),mcg/m3,CD,414,Rockaway and Broad Channel (CD14),Summer 2022,2022-06-01,5,Good
170396,365,Fine particles (PM 2.5),mcg/m3,CD,414,Rockaway and Broad Channel (CD14),Annual Average 2012,2011-12-01,7,Good
823317,365,Fine particles (PM 2.5),mcg/m3,UHF42,104,Pelham - Throgs Neck,Winter 2021-22,2021-12-01,7,Good
742286,365,Fine particles (PM 2.5),mcg/m3,UHF42,504,South Beach - Tottenville,Summer 2021,2021-06-01,7,Good
823458,365,Fine particles (PM 2.5),mcg/m3,UHF42,504,South Beach - Tottenville,Winter 2021-22,2021-12-01,5,Good
410860,365,Fine particles (PM 2.5),mcg/m3,UHF42,504,South Beach - Tottenville,Annual Average 2016,2015-12-31,6,Good
605786,365,Fine particles (PM 2.5),mcg/m3,UHF42,504,South Beach - Tottenville,Annual Average 2018,2018-01-01,6,Good
179778,640,Boiler Emissions- Total SO2 Emissions,number,UHF42,204,East New York,2015,2015-01-01,0,
179766,640,Boiler Emissions- Total SO2 Emissions,number,UHF42,504,South Beach - Tottenville,2015,2015-01-01,0,
823457,365,Fine particles (PM 2.5),mcg/m3,UHF42,504,South Beach - Tottenville,Summer 2022,2022-06-01,5,Good
171720,375,Nitrogen dioxide (NO2),ppb,UHF34,409,Southeast Queens,Winter 2012-13,2012-12-01,20,Good
336692,375,Nitrogen dioxide (NO2),ppb,UHF34,409,Southeast Queens,Summer 2015,2015-06-01,12,Good
667490,375,Nitrogen dioxide (NO2),ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2019-20,2019-12-01,20,Good
643535,375,Nitrogen dioxide (NO2),ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2019,2019-06-01,12,Good
877076,375,Nitrogen dioxide (NO2),ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Annual Average 2023,2023-01-01,15,Good
877078,375,Nitrogen dioxide (NO2),ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2022-23,2022-12-01,18,Good
172643,375,Nitrogen dioxide (NO2),ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Annual Average 2010,2009-12-01,20,Good
171725,375,Nitrogen dioxide (NO2),ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2012-13,2012-12-01,20,Good
336707,375,Nitrogen dioxide (NO2),ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2015,2015-06-01,13,Good
172179,375,Nitrogen dioxide (NO2),ppb,UHF34,205,Sunset Park,Summer 2012,2012-06-01,17,Good
172213,375,Nitrogen dioxide (NO2),ppb,UHF34,205,Sunset Park,Summer 2013,2013-06-01,16,Good
602852,375,Nitrogen dioxide (NO2),ppb,UHF34,205,Sunset Park,Annual Average 2018,2018-01-01,19,Good
412630,375,Nitrogen dioxide (NO2),ppb,UHF34,409,Southeast Queens,Annual Average 2016,2015-12-31,16,Good
741110,375,Nitrogen dioxide (NO2),ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2021,2021-06-01,10,Good
221943,386,Ozone (O3),ppb,UHF34,409,Southeast Queens,Summer 2013,2013-06-01,31,Good
743659,386,Ozone (O3),ppb,UHF34,409,Southeast Queens,Summer 2021,2021-06-01,31,Good
172167,375,Nitrogen dioxide (NO2),ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2011,2011-06-01,16,Good
172133,375,Nitrogen dioxide (NO2),ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2010,2010-06-01,16,Good
412643,375,Nitrogen dioxide (NO2),ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2015-16,2015-12-01,21,Good
167776,375,Nitrogen dioxide (NO2),ppb,CD,308,Crown Heights and Prospect Heights (CD8),Annual Average 2013,2012-12-01,22,Good
336870,375,Nitrogen dioxide (NO2),ppb,CD,408,Hillcrest and Fresh Meadows (CD8),Winter 2014-15,2014-12-01,23,Good
412800,375,Nitrogen dioxide (NO2),ppb,CD,406,Rego Park and Forest Hills (CD6),Summer 2016,2016-06-01,14,Good
412799,375,Nitrogen dioxide (NO2),ppb,CD,406,Rego Park and Forest Hills (CD6),Winter 2015-16,2015-12-01,23,Good
412801,375,Nitrogen dioxide (NO2),ppb,CD,406,Rego Park and Forest Hills (CD6),Annual Average 2016,2015-12-31,19,Good
826365,375,Nitrogen dioxide (NO2),ppb,CD,406,Rego Park and Forest Hills (CD6),Winter 2021-22,2021-12-01,20,Good
826371,375,Nitrogen dioxide (NO2),ppb,CD,408,Hillcrest and Fresh Meadows (CD8),Winter 2021-22,2021-12-01,19,Good
170431,365,Fine particles (PM 2.5),mcg/m3,CD,308,Crown Heights and Prospect Heights (CD8),Annual Average 2013,2012-12-01,8,Good
411107,365,Fine particles (PM 2.5),mcg/m3,CD,406,Rego Park and Forest Hills (CD6),Winter 2015-16,2015-12-01,7,Good
411108,365,Fine particles (PM 2.5),mcg/m3,CD,406,Rego Park and Forest Hills (CD6),Summer 2016,2016-06-01,8,Good
213254,375,Nitrogen dioxide (NO2),ppb,CD,308,Crown Heights and Prospect Heights (CD8),Winter 2013-14,2013-12-01,29,Good
643642,375,Nitrogen dioxide (NO2),ppb,CD,308,Crown Heights and Prospect Heights (CD8),Annual Average 2019,2019-01-01,18,Good
643564,375,Nitrogen dioxide (NO2),ppb,CD,106,Stuyvesant Town and Turtle Bay (CD6),Annual Average 2019,2019-01-01,24,Good
823542,365,Fine particles (PM 2.5),mcg/m3,CD,406,Rego Park and Forest Hills (CD6),Winter 2021-22,2021-12-01,6,Good
169487,365,Fine particles (PM 2.5),mcg/m3,CD,308,Crown Heights and Prospect Heights (CD8),Summer 2012,2012-06-01,10,Good
169546,365,Fine particles (PM 2.5),mcg/m3,CD,308,Crown Heights and Prospect Heights (CD8),Summer 2013,2013-06-01,10,Good
877180,375,Nitrogen dioxide (NO2),ppb,CD,306,Park Slope and Carroll Gardens (CD6),Winter 2022-23,2022-12-01,23,Good
667706,375,Nitrogen dioxide (NO2),ppb,CD,308,Crown Heights and Prospect Heights (CD8),Winter 2019-20,2019-12-01,27,Good
643691,375,Nitrogen dioxide (NO2),ppb,CD,406,Rego Park and Forest Hills (CD6),Summer 2019,2019-06-01,12,Good
667802,375,Nitrogen dioxide (NO2),ppb,CD,406,Rego Park and Forest Hills (CD6),Winter 2019-20,2019-12-01,24,Good
877232,375,Nitrogen dioxide (NO2),ppb,CD,406,Rego Park and Forest Hills (CD6),Annual Average 2023,2023-01-01,16,Good
336869,375,Nitrogen dioxide (NO2),ppb,CD,408,Hillcrest and Fresh Meadows (CD8),Summer 2015,2015-06-01,13,Good
643697,375,Nitrogen dioxide (NO2),ppb,CD,408,Hillcrest and Fresh Meadows (CD8),Summer 2019,2019-06-01,12,Good
667814,375,Nitrogen dioxide (NO2),ppb,CD,408,Hillcrest and Fresh Meadows (CD8),Winter 2019-20,2019-12-01,22,Good
605903,365,Fine particles (PM 2.5),mcg/m3,CD,104,Clinton and Chelsea (CD4),Annual Average 2018,2018-01-01,9,Good
411115,365,Fine particles (PM 2.5),mcg/m3,CD,408,Hillcrest and Fresh Meadows (CD8),Annual Average 2016,2015-12-31,7,Good
825700,375,Nitrogen dioxide (NO2),ppb,UHF42,405,Ridgewood - Forest Hills,Summer 2022,2022-06-01,10,Good
825982,375,Nitrogen dioxide (NO2),ppb,UHF42,503,Willowbrook,Summer 2022,2022-06-01,8,Good
213608,375,Nitrogen dioxide (NO2),ppb,CD,308,Crown Heights and Prospect Heights (CD8),Annual Average 2014,2013-12-01,22,Good
166657,375,Nitrogen dioxide (NO2),ppb,CD,310,Bay Ridge and Dyker Heights (CD10),Summer 2009,2009-06-01,20,Good
167778,375,Nitrogen dioxide (NO2),ppb,CD,310,Bay Ridge and Dyker Heights (CD10),Annual Average 2013,2012-12-01,19,Good
165890,375,Nitrogen dioxide (NO2),ppb,CD,310,Bay Ridge and Dyker Heights (CD10),Winter 2010-11,2010-12-01,29,Good
165892,375,Nitrogen dioxide (NO2),ppb,CD,312,Borough Park (CD12),Winter 2010-11,2010-12-01,30,Good
166659,375,Nitrogen dioxide (NO2),ppb,CD,312,Borough Park (CD12),Summer 2009,2009-06-01,21,Good
741279,375,Nitrogen dioxide (NO2),ppb,CD,410,South Ozone Park and Howard Beach (CD10),Annual Average 2021,2021-01-01,14,Good
166716,375,Nitrogen dioxide (NO2),ppb,CD,310,Bay Ridge and Dyker Heights (CD10),Summer 2010,2010-06-01,18,Good
166775,375,Nitrogen dioxide (NO2),ppb,CD,310,Bay Ridge and Dyker Heights (CD10),Summer 2011,2011-06-01,18,Good
166718,375,Nitrogen dioxide (NO2),ppb,CD,312,Borough Park (CD12),Summer 2010,2010-06-01,19,Good
412685,375,Nitrogen dioxide (NO2),ppb,CD,110,Central Harlem (CD10),Winter 2015-16,2015-12-01,25,Good
412728,375,Nitrogen dioxide (NO2),ppb,CD,212,Williamsbridge and Baychester (CD12),Summer 2016,2016-06-01,14,Good
412727,375,Nitrogen dioxide (NO2),ppb,CD,212,Williamsbridge and Baychester (CD12),Winter 2015-16,2015-12-01,20,Good
412817,375,Nitrogen dioxide (NO2),ppb,CD,412,Jamaica and Hollis (CD12),Winter 2015-16,2015-12-01,22,Good
412818,375,Nitrogen dioxide (NO2),ppb,CD,412,Jamaica and Hollis (CD12),Summer 2016,2016-06-01,13,Good
166893,375,Nitrogen dioxide (NO2),ppb,CD,310,Bay Ridge and Dyker Heights (CD10),Summer 2013,2013-06-01,15,Good
166834,375,Nitrogen dioxide (NO2),ppb,CD,310,Bay Ridge and Dyker Heights (CD10),Summer 2012,2012-06-01,16,Good
166836,375,Nitrogen dioxide (NO2),ppb,CD,312,Borough Park (CD12),Summer 2012,2012-06-01,17,Good
166895,375,Nitrogen dioxide (NO2),ppb,CD,312,Borough Park (CD12),Summer 2013,2013-06-01,16,Good
412687,375,Nitrogen dioxide (NO2),ppb,CD,110,Central Harlem (CD10),Annual Average 2016,2015-12-31,22,Good
412729,375,Nitrogen dioxide (NO2),ppb,CD,212,Williamsbridge and Baychester (CD12),Annual Average 2016,2015-12-31,16,Good
550151,375,Nitrogen dioxide (NO2),ppb,CD,412,Jamaica and Hollis (CD12),Annual Average 2017,2017-01-01,17,Good
412819,375,Nitrogen dioxide (NO2),ppb,CD,412,Jamaica and Hollis (CD12),Annual Average 2016,2015-12-31,17,Good
826069,375,Nitrogen dioxide (NO2),ppb,CD,412,Jamaica and Hollis (CD12),Winter 2021-22,2021-12-01,19,Good
547663,365,Fine particles (PM 2.5),mcg/m3,CD,210,Throgs Neck and Co-op City (CD10),Annual Average 2017,2017-01-01,7,Good
168545,365,Fine particles (PM 2.5),mcg/m3,CD,310,Bay Ridge and Dyker Heights (CD10),Winter 2010-11,2010-12-01,12,Good
411035,365,Fine particles (PM 2.5),mcg/m3,CD,212,Williamsbridge and Baychester (CD12),Winter 2015-16,2015-12-01,8,Good
411125,365,Fine particles (PM 2.5),mcg/m3,CD,412,Jamaica and Hollis (CD12),Winter 2015-16,2015-12-01,7,Good
165772,375,Nitrogen dioxide (NO2),ppb,CD,310,Bay Ridge and Dyker Heights (CD10),Winter 2008-09,2008-12-01,28,Good
603034,375,Nitrogen dioxide (NO2),ppb,CD,310,Bay Ridge and Dyker Heights (CD10),Winter 2017-18,2017-12-01,23,Good
165774,375,Nitrogen dioxide (NO2),ppb,CD,312,Borough Park (CD12),Winter 2008-09,2008-12-01,30,Good
643570,375,Nitrogen dioxide (NO2),ppb,CD,108,Upper East Side (CD8),Annual Average 2019,2019-01-01,22,Good
